EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Jazz Aviation L.P.,2012,National,Canada,4811,Scheduled Air Transportation,Supervisors,Full-Time,15,7,8,,,,,,,2,1,1
Jazz Aviation L.P.,2012,National,Canada,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,6,6,,,,,1,1,,1,1,
Jazz Aviation L.P.,2012,National,Canada,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,70,68,2,1,1,,,,,9,9,
Jazz Aviation L.P.,2012,National,Canada,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,26,10,16,,,,,,,3,2,1
Jazz Aviation L.P.,2012,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,79,15,64,4,,4,1,,1,10,,10
Jazz Aviation L.P.,2012,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,13,9,4,,,,,,,1,1,
Jazz Aviation L.P.,2012,National,Canada,,,Overall,Part-Time,118,44,74,5,2,3,,,,14,7,7
Jazz Aviation L.P.,2012,National,Canada,4811,Scheduled Air Transportation,Clerical Personnel,Part-Time,2,1,1,,,,,,,1,1,
Jazz Aviation L.P.,2012,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,81,15,66,3,,3,,,,6,1,5
Jazz Aviation L.P.,2012,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,35,28,7,2,2,,,,,7,5,2
Jazz Aviation L.P.,2012,Provincial,Ontario,,,Overall,Full-Time,147,107,40,2,1,1,1,1,,23,16,7
Jazz Aviation L.P.,2012,Provincial,Ontario,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,Ontario,4811,Scheduled Air Transportation,Professionals,Full-Time,6,4,2,,,,,,,2,1,1
Jazz Aviation L.P.,2012,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,45,42,3,1,,1,,,,4,4,
Jazz Aviation L.P.,2012,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors,Full-Time,5,2,3,,,,,,,2,1,1
Jazz Aviation L.P.,2012,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,5,5,,,,,1,1,,1,1,
Jazz Aviation L.P.,2012,Provincial,Ontario,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,41,39,2,1,1,,,,,7,7,
Jazz Aviation L.P.,2012,Provincial,Ontario,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,8,2,6,,,,,,,1,1,
Jazz Aviation L.P.,2012,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,31,8,23,,,,,,,5,,5
Jazz Aviation L.P.,2012,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,4,3,1,,,,,,,1,1,
Jazz Aviation L.P.,2012,Provincial,Ontario,,,Overall,Part-Time,20,10,10,,,,,,,3,3,
Jazz Aviation L.P.,2012,Provincial,Ontario,4811,Scheduled Air Transportation,Clerical Personnel,Part-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2012,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,10,2,8,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,9,7,2,,,,,,,2,2,
Jazz Aviation L.P.,2012,Provincial,Québec,,,Overall,Full-Time,50,35,15,,,,,,,5,3,2
Jazz Aviation L.P.,2012,Provincial,Québec,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,27,25,2,,,,,,,4,3,1
Jazz Aviation L.P.,2012,Provincial,Québec,4811,Scheduled Air Transportation,Supervisors,Full-Time,4,1,3,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,Québec,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,5,5,,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,10,2,8,,,,,,,1,,1
Jazz Aviation L.P.,2012,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,3,1,2,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,Québec,,,Overall,Part-Time,21,13,8,2,1,1,,,,2,2,
Jazz Aviation L.P.,2012,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,11,4,7,1,,1,,,,1,1,
Jazz Aviation L.P.,2012,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,10,9,1,1,1,,,,,1,1,
Jazz Aviation L.P.,2012,Provincial,Nova Scotia,,,Overall,Full-Time,40,28,12,,,,,,,6,4,2
Jazz Aviation L.P.,2012,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Senior Managers,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2012,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,3,2,1,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Professionals,Full-Time,3,2,1,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,10,9,1,,,,,,,1,1,
Jazz Aviation L.P.,2012,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,7,7,,,,,,,,1,1,
Jazz Aviation L.P.,2012,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,11,5,6,,,,,,,2,1,1
Jazz Aviation L.P.,2012,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,3,,3,,,,,,,1,,1
Jazz Aviation L.P.,2012,Provincial,Nova Scotia,,,Overall,Part-Time,7,3,4,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,6,3,3,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,British Columbia,,,Overall,Full-Time,53,37,16,,,,2,,2,2,1,1
Jazz Aviation L.P.,2012,Provincial,British Columbia,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,1,,1,,,,1,,1,,,
Jazz Aviation L.P.,2012,Provincial,British Columbia,4811,Scheduled Air Transportation,Professionals,Full-Time,2,1,1,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,21,21,,,,,,,,1,1,
Jazz Aviation L.P.,2012,Provincial,British Columbia,4811,Scheduled Air Transportation,Supervisors,Full-Time,4,2,2,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,British Columbia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,6,6,,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,British Columbia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,5,3,2,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,13,3,10,,,,1,,1,1,,1
Jazz Aviation L.P.,2012,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,British Columbia,,,Overall,Part-Time,21,10,11,1,1,,,,,3,1,2
Jazz Aviation L.P.,2012,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,10,1,9,,,,,,,1,,1
Jazz Aviation L.P.,2012,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,11,9,2,1,1,,,,,2,1,1
Jazz Aviation L.P.,2012,Provincial,Alberta,,,Overall,Full-Time,54,38,16,1,,1,,,,3,2,1
Jazz Aviation L.P.,2012,Provincial,Alberta,4811,Scheduled Air Transportation,Professionals,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,23,21,2,,,,,,,1,1,
Jazz Aviation L.P.,2012,Provincial,Alberta,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,Alberta,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,11,11,,,,,,,,1,1,
Jazz Aviation L.P.,2012,Provincial,Alberta,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,11,,11,1,,1,,,,1,,1
Jazz Aviation L.P.,2012,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,5,4,1,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,Alberta,,,Overall,Part-Time,16,5,11,,,,,,,2,1,1
Jazz Aviation L.P.,2012,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,11,2,9,,,,,,,,,
Jazz Aviation L.P.,2012,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,5,3,2,,,,,,,2,1,1
CHC Helicopter Group of Companies,2012,National,Canada,,,Overall,Full-Time,890,680,210,7,7,,2,2,,207,140,67
CHC Helicopter Group of Companies,2012,National,Canada,4812,Non-Scheduled Air Transportation,Senior Managers,Full-Time,22,20,2,,,,,,,1,1,
CHC Helicopter Group of Companies,2012,National,Canada,4812,Non-Scheduled Air Transportation,Middle and Other Managers,Full-Time,104,73,31,,,,,,,22,16,6
CHC Helicopter Group of Companies,2012,National,Canada,4812,Non-Scheduled Air Transportation,Professionals,Full-Time,188,123,65,1,1,,,,,63,32,31
CHC Helicopter Group of Companies,2012,National,Canada,4812,Non-Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,231,223,8,5,5,,,,,20,20,
CHC Helicopter Group of Companies,2012,National,Canada,4812,Non-Scheduled Air Transportation,Supervisors,Full-Time,7,2,5,,,,,,,3,2,1
CHC Helicopter Group of Companies,2012,National,Canada,4812,Non-Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,6,6,,,,,,,,2,2,
CHC Helicopter Group of Companies,2012,National,Canada,4812,Non-Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,61,28,33,,,,,,,17,9,8
CHC Helicopter Group of Companies,2012,National,Canada,4812,Non-Scheduled Air Transportation,Skilled Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2012,National,Canada,4812,Non-Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,175,166,9,,,,1,1,,48,46,2
CHC Helicopter Group of Companies,2012,National,Canada,4812,Non-Scheduled Air Transportation,Clerical Personnel,Full-Time,85,28,57,1,1,,1,1,,29,10,19
CHC Helicopter Group of Companies,2012,National,Canada,4812,Non-Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,4,4,,,,,,,,1,1,
CHC Helicopter Group of Companies,2012,National,Canada,4812,Non-Scheduled Air Transportation,Other Sales and Service Personnel,Full-Time,6,6,,,,,,,,1,1,
CHC Helicopter Group of Companies,2012,National,Canada,,,Overall,Part-Time,4,1,3,,,,,,,1,,1
CHC Helicopter Group of Companies,2012,National,Canada,4812,Non-Scheduled Air Transportation,Senior Managers,Part-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2012,National,Canada,4812,Non-Scheduled Air Transportation,Professionals,Part-Time,1,,1,,,,,,,1,,1
CHC Helicopter Group of Companies,2012,National,Canada,4812,Non-Scheduled Air Transportation,Clerical Personnel,Part-Time,2,,2,,,,,,,,,
CHC Helicopter Group of Companies,2012,Provincial,British Columbia,,,Overall,Full-Time,889,680,209,7,7,,2,2,,207,140,67
CHC Helicopter Group of Companies,2012,Provincial,British Columbia,4812,Non-Scheduled Air Transportation,Senior Managers,Full-Time,22,20,2,,,,,,,1,1,
CHC Helicopter Group of Companies,2012,Provincial,British Columbia,4812,Non-Scheduled Air Transportation,Middle and Other Managers,Full-Time,104,73,31,,,,,,,22,16,6
CHC Helicopter Group of Companies,2012,Provincial,British Columbia,4812,Non-Scheduled Air Transportation,Professionals,Full-Time,188,123,65,1,1,,,,,63,32,31
CHC Helicopter Group of Companies,2012,Provincial,British Columbia,4812,Non-Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,231,223,8,5,5,,,,,20,20,
CHC Helicopter Group of Companies,2012,Provincial,British Columbia,4812,Non-Scheduled Air Transportation,Supervisors,Full-Time,7,2,5,,,,,,,3,2,1
CHC Helicopter Group of Companies,2012,Provincial,British Columbia,4812,Non-Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,6,6,,,,,,,,2,2,
CHC Helicopter Group of Companies,2012,Provincial,British Columbia,4812,Non-Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,61,28,33,,,,,,,17,9,8
CHC Helicopter Group of Companies,2012,Provincial,British Columbia,4812,Non-Scheduled Air Transportation,Skilled Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2012,Provincial,British Columbia,4812,Non-Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,174,166,8,,,,1,1,,48,46,2
CHC Helicopter Group of Companies,2012,Provincial,British Columbia,4812,Non-Scheduled Air Transportation,Clerical Personnel,Full-Time,85,28,57,1,1,,1,1,,29,10,19
CHC Helicopter Group of Companies,2012,Provincial,British Columbia,4812,Non-Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,4,4,,,,,,,,1,1,
CHC Helicopter Group of Companies,2012,Provincial,British Columbia,4812,Non-Scheduled Air Transportation,Other Sales and Service Personnel,Full-Time,6,6,,,,,,,,1,1,
CHC Helicopter Group of Companies,2012,Provincial,British Columbia,,,Overall,Part-Time,4,1,3,,,,,,,1,,1
CHC Helicopter Group of Companies,2012,Provincial,British Columbia,4812,Non-Scheduled Air Transportation,Senior Managers,Part-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2012,Provincial,British Columbia,4812,Non-Scheduled Air Transportation,Professionals,Part-Time,1,,1,,,,,,,1,,1
CHC Helicopter Group of Companies,2012,Provincial,British Columbia,4812,Non-Scheduled Air Transportation,Clerical Personnel,Part-Time,2,,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2012,National,Canada,,,Overall,Full-Time,23,11,12,,,,1,,1,,,
Inmarsat Solutions (Canada) Inc.,2012,National,Canada,0,,Middle and Other Managers,Full-Time,3,1,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2012,National,Canada,0,,Professionals,Full-Time,9,5,4,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2012,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2012,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2012,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2012,National,Canada,0,,Clerical Personnel,Full-Time,7,2,5,,,,1,,1,,,
Inmarsat Solutions (Canada) Inc.,2012,National,Canada,,,Overall,Part-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2012,National,Canada,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2012,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,21,10,11,,,,1,,1,,,
Inmarsat Solutions (Canada) Inc.,2012,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2012,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,9,5,4,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2012,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2012,Provincial,Newfoundland and Labrador,0,,Supervisors: Crafts and Trades,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2012,Provincial,Newfoundland and Labrador,0,,Skilled Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2012,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,7,2,5,,,,1,,1,,,
Inmarsat Solutions (Canada) Inc.,2012,Provincial,Newfoundland and Labrador,,,Overall,Part-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2012,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Standard Aero Limited,2012,National,Canada,,,Overall,Full-Time,39,33,6,2,1,1,2,1,1,8,6,2
Standard Aero Limited,2012,National,Canada,0,,Senior Managers,Full-Time,3,3,,,,,1,1,,,,
Standard Aero Limited,2012,National,Canada,0,,Middle and Other Managers,Full-Time,4,4,,,,,,,,,,
Standard Aero Limited,2012,National,Canada,0,,Professionals,Full-Time,6,3,3,1,,1,,,,1,,1
Standard Aero Limited,2012,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,11,11,,,,,,,,2,2,
Standard Aero Limited,2012,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,1,,1,,,
Standard Aero Limited,2012,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,9,9,,1,1,,,,,3,3,
Standard Aero Limited,2012,National,Canada,0,,Clerical Personnel,Full-Time,5,3,2,,,,,,,2,1,1
Standard Aero Limited,2012,National,Canada,,,Overall,Part-Time,2,1,1,,,,,,,1,1,
Standard Aero Limited,2012,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,1,1,,,,,,,,1,1,
Standard Aero Limited,2012,National,Canada,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Standard Aero Limited,2012,Provincial,British Columbia,,,Overall,Full-Time,34,28,6,2,1,1,2,1,1,7,5,2
Standard Aero Limited,2012,Provincial,British Columbia,0,,Senior Managers,Full-Time,3,3,,,,,1,1,,,,
Standard Aero Limited,2012,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,4,4,,,,,,,,,,
Standard Aero Limited,2012,Provincial,British Columbia,0,,Professionals,Full-Time,6,3,3,1,,1,,,,1,,1
Standard Aero Limited,2012,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,6,6,,,,,,,,1,1,
Standard Aero Limited,2012,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,1,,1,,,
Standard Aero Limited,2012,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,9,9,,1,1,,,,,3,3,
Standard Aero Limited,2012,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,5,3,2,,,,,,,2,1,1
Standard Aero Limited,2012,Provincial,British Columbia,,,Overall,Part-Time,2,1,1,,,,,,,1,1,
Standard Aero Limited,2012,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Part-Time,1,1,,,,,,,,1,1,
Standard Aero Limited,2012,Provincial,British Columbia,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Cancrew Enterprises Ltd.,2012,National,Canada,,,Overall,Full-Time,21,20,1,,,,,,,,,
Cancrew Enterprises Ltd.,2012,National,Canada,0,,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
Cancrew Enterprises Ltd.,2012,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,6,6,,,,,,,,,,
Cancrew Enterprises Ltd.,2012,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,2,2,,,,,,,,,,
Cancrew Enterprises Ltd.,2012,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
Cancrew Enterprises Ltd.,2012,National,Canada,0,,Clerical Personnel,Full-Time,2,1,1,,,,,,,,,
Cancrew Enterprises Ltd.,2012,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,7,7,,,,,,,,,,
Cancrew Enterprises Ltd.,2012,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,21,20,1,,,,,,,,,
Cancrew Enterprises Ltd.,2012,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
Cancrew Enterprises Ltd.,2012,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,6,6,,,,,,,,,,
Cancrew Enterprises Ltd.,2012,Provincial,Newfoundland and Labrador,0,,Skilled Sales and Service Personnel,Full-Time,2,2,,,,,,,,,,
Cancrew Enterprises Ltd.,2012,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
